Name,Max temp,Avrg temp,Min temp,Population,Age 0 to 4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,BME,Budget,Percentage in 4 hours or less (type 1),Type 1 Departments - Major A&E
Leeds Teaching Hospitals NHS Trust,8,5,3,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.694644155,15724
Leeds Teaching Hospitals NHS Trust,9,6,4,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.721577442,15798
Leeds Teaching Hospitals NHS Trust,11,7,4,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.688158421,19157
Leeds Teaching Hospitals NHS Trust,13,9,5,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.686687307,17412
Leeds Teaching Hospitals NHS Trust,16,12,9,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.677598352,18918
Leeds Teaching Hospitals NHS Trust,20,15,10,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.663056684,18347
Leeds Teaching Hospitals NHS Trust,23,18,14,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.675836199,18333
Leeds Teaching Hospitals NHS Trust,23,18,14,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.681604302,17134
Leeds Teaching Hospitals NHS Trust,18,14,11,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.693046729,16812
Leeds Teaching Hospitals NHS Trust,16,13,10,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.696973865,17879
Leeds Teaching Hospitals NHS Trust,11,9,7,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.688498934,18145
Leeds Teaching Hospitals NHS Trust,6,4,2,826495,47630,50416,49052,52647,71739,61681,61681,57606,52622,49969,51705,49052,41423,34299,35076,24422,17910,17505,124786,1843988000,0.656098125,17954
Leeds Teaching Hospitals NHS Trust,8,5,3,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.741632946,15805
Leeds Teaching Hospitals NHS Trust,10,7,4,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.722262985,15539
Leeds Teaching Hospitals NHS Trust,9,6,3,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.735606426,17467
Leeds Teaching Hospitals NHS Trust,12,8,5,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.764968249,15726
Leeds Teaching Hospitals NHS Trust,17,12,8,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.744040151,17671
Leeds Teaching Hospitals NHS Trust,22,16,11,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.755715706,17008
Leeds Teaching Hospitals NHS Trust,19,16,12,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.743595264,16878
Leeds Teaching Hospitals NHS Trust,20,16,13,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.750151103,16192
Leeds Teaching Hospitals NHS Trust,20,16,13,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.72225574,17009
Leeds Teaching Hospitals NHS Trust,14,12,9,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.704951339,18280
Leeds Teaching Hospitals NHS Trust,9,7,6,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.727835052,17164
Leeds Teaching Hospitals NHS Trust,8,7,5,840990,48466,51300,49912,53571,72997,62763,62763,58617,53545,50846,52612,49912,42150,34901,35691,24851,18224,17812,125598,1967585000,0.713922906,17304
East Cheshire NHS Trust,7,4,2,368539,18397,20431,21154,18205,16252,20063,22444,22628,22093,24552,28012,28193,23660,20616,22554,16621,11535,11093,20638,116002000,0.966,3256
East Cheshire NHS Trust,1,-1,-3,368539,18397,20431,21154,18205,16252,20063,22444,22628,22093,24552,28012,28193,23660,20616,22554,16621,11535,11093,20638,116002000,0.918886199,3304
East Cheshire NHS Trust,6,3,0,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.962785114,3332
East Cheshire NHS Trust,8,6,3,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.988549618,3144
East Cheshire NHS Trust,11,6,2,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.982198953,3820
East Cheshire NHS Trust,16,11,6,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.953346856,3944
East Cheshire NHS Trust,15,11,7,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.962389381,3616
East Cheshire NHS Trust,17,13,8,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.970998926,3724
East Cheshire NHS Trust,19,14,10,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.973628692,3792
East Cheshire NHS Trust,18,15,11,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.975446429,3584
East Cheshire NHS Trust,18,14,10,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.945134576,3864
East Cheshire NHS Trust,15,12,9,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.879393285,3752
East Cheshire NHS Trust,12,9,6,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.958525346,3472
East Cheshire NHS Trust,8,5,3,369874,18464,20505,21230,18271,16311,20135,22525,22710,22173,24641,28114,28295,23745,20690,22636,16681,11577,11133,20712,116002000,0.985148515,3232
East Cheshire NHS Trust,7,4,2,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.888531618,3732
East Cheshire NHS Trust,7,4,1,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.881656805,4056
East Cheshire NHS Trust,13,8,3,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.879393285,4044
East Cheshire NHS Trust,10,6,2,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.962923729,3776
East Cheshire NHS Trust,15,11,6,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.998945148,3792
East Cheshire NHS Trust,16,13,9,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.948293692,3868
East Cheshire NHS Trust,18,14,10,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.966101695,4012
East Cheshire NHS Trust,19,15,11,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.96347032,3504
East Cheshire NHS Trust,16,12,8,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.9921875,3584
East Cheshire NHS Trust,12,9,5,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.961368653,3624
East Cheshire NHS Trust,9,6,3,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.983127109,3556
East Cheshire NHS Trust,6,4,2,371551,18547,20598,21327,18354,16385,20227,22627,22813,22274,24752,28241,28423,23853,20784,22738,16756,11629,11183,20806,176835000,0.967177243,3656
East Cheshire NHS Trust,5,3,0,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.947990544,3384
East Cheshire NHS Trust,6,2,-1,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.801857585,3876
East Cheshire NHS Trust,6,2,-2,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.887799564,3672
East Cheshire NHS Trust,11,6,2,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.983471074,3872
East Cheshire NHS Trust,14,10,5,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.965217391,3680
East Cheshire NHS Trust,18,13,8,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.974863388,3660
East Cheshire NHS Trust,24,18,12,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.946446962,3884
East Cheshire NHS Trust,21,16,11,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.947481243,3732
East Cheshire NHS Trust,17,13,9,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.924335378,3912
East Cheshire NHS Trust,15,11,8,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.931684335,3396
East Cheshire NHS Trust,9,6,3,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.917400881,3632
East Cheshire NHS Trust,8,5,3,372680,18604,20661,21391,18410,16435,20288,22696,22882,22342,24827,28327,28510,23926,20847,22808,16807,11664,11217,20870,185725000,0.983870968,3224
East Cheshire NHS Trust,7,4,2,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.957393484,3192
East Cheshire NHS Trust,8,5,2,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.979028698,3624
East Cheshire NHS Trust,12,7,3,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.950173812,3452
East Cheshire NHS Trust,14,10,5,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.975941423,3824
East Cheshire NHS Trust,16,12,7,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.952879581,3820
East Cheshire NHS Trust,19,15,10,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.912875121,4132
East Cheshire NHS Trust,22,17,11,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.942270059,4088
East Cheshire NHS Trust,19,14,10,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.930463576,3624
East Cheshire NHS Trust,19,14,10,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.965163934,3904
East Cheshire NHS Trust,15,11,8,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.958466454,3756
East Cheshire NHS Trust,10,8,5,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.963414634,3608
East Cheshire NHS Trust,7,5,3,373788,18659,20722,21455,18465,16484,20349,22763,22950,22408,24901,28411,28594,23997,20909,22875,16857,11699,11251,20932,180080000,0.891435464,3316
East Cheshire NHS Trust,7,4,1,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.868451688,3436
East Cheshire NHS Trust,7,3,1,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.881462799,3172
East Cheshire NHS Trust,10,6,2,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.745182013,3736
East Cheshire NHS Trust,18,13,8,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.90828252,3936
East Cheshire NHS Trust,19,15,10,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.937736325,3967
East Cheshire NHS Trust,20,15,11,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.941543258,3849
East Cheshire NHS Trust,16,12,8,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.968096234,3824
East Cheshire NHS Trust,14,10,7,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.92720403,3970
East Cheshire NHS Trust,12,9,6,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.905312993,3802
East Cheshire NHS Trust,11,9,6,375148,18727,20798,21533,18532,16544,20423,22846,23034,22490,24992,28514,28698,24084,20985,22959,16919,11742,11291,21008,183791000,0.861737149,3949
East Cheshire NHS Trust,8,5,3,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.898870637,3896
East Cheshire NHS Trust,8,4,2,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.875854813,3802
East Cheshire NHS Trust,9,5,1,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.777700831,4332
East Cheshire NHS Trust,11,7,3,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.830460509,3887
East Cheshire NHS Trust,16,11,6,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.820319849,4252
East Cheshire NHS Trust,18,14,10,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.870165746,3982
East Cheshire NHS Trust,19,15,11,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.777338297,4298
East Cheshire NHS Trust,20,16,12,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.81671159,4081
East Cheshire NHS Trust,19,15,11,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.835748792,4140
East Cheshire NHS Trust,14,10,7,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.809872461,4234
East Cheshire NHS Trust,8,5,2,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.808098592,3976
East Cheshire NHS Trust,8,6,3,376510,18795,20873,21611,18599,16604,20497,22929,23117,22571,25083,28618,28803,24171,21061,23042,16980,11784,11332,21084,172345000,0.787141825,4153
East Cheshire NHS Trust,7,4,2,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.698325484,3822
East Cheshire NHS Trust,8,6,3,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.774447031,3436
East Cheshire NHS Trust,11,8,4,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.823911956,3998
East Cheshire NHS Trust,12,8,4,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.762763526,3937
East Cheshire NHS Trust,17,12,7,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.854412459,4238
East Cheshire NHS Trust,18,15,11,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.875185002,4054
East Cheshire NHS Trust,20,16,12,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.908412957,4291
East Cheshire NHS Trust,19,15,12,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.847895644,4063
East Cheshire NHS Trust,16,13,10,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.834934713,4059
East Cheshire NHS Trust,15,12,9,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.893122454,4173
East Cheshire NHS Trust,10,7,5,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.815291262,4120
East Cheshire NHS Trust,7,5,3,378077,18873,20960,21701,18677,16673,20582,23024,23213,22665,25187,28737,28922,24272,21149,23138,17051,11833,11380,21172,165589000,0.714959887,4238
East Cheshire NHS Trust,7,5,2,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.711105291,3818
East Cheshire NHS Trust,6,3,0,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.691735537,3630
East Cheshire NHS Trust,8,4,1,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.711729622,4024
East Cheshire NHS Trust,12,9,6,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.86696562,3820
East Cheshire NHS Trust,18,13,8,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.871335869,4249
East Cheshire NHS Trust,21,16,11,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.957733176,3983
East Cheshire NHS Trust,23,18,13,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.879333333,4254
East Cheshire NHS Trust,20,16,12,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.810996564,3851
East Cheshire NHS Trust,17,13,10,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.817120623,3924
East Cheshire NHS Trust,14,10,7,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.769230769,4080
East Cheshire NHS Trust,10,8,5,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.846330275,3787
East Cheshire NHS Trust,9,7,5,379276,18933,21027,21770,18736,16726,20647,23097,23287,22737,25267,28828,29014,24349,21216,23211,17105,11871,11416,21239,152526000,0.744794312,3838
East Cheshire NHS Trust,6,4,1,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.765725607,3884
East Cheshire NHS Trust,10,7,4,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.773887865,3679
East Cheshire NHS Trust,11,7,4,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.782888465,4099
East Cheshire NHS Trust,13,9,4,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.712938958,4102
East Cheshire NHS Trust,15,11,7,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.725627686,4279
East Cheshire NHS Trust,17,14,10,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.800330422,4065
East Cheshire NHS Trust,20,17,13,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.751099384,4329
East Cheshire NHS Trust,20,16,13,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.808259587,4259
East Cheshire NHS Trust,17,14,10,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.800360523,4236
East Cheshire NHS Trust,12,9,7,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.793220339,4206
East Cheshire NHS Trust,8,6,4,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.751391915,4032
East Cheshire NHS Trust,8,6,4,380694,19004,21105,21851,18806,16788,20724,23184,23374,22822,25361,28936,29123,24440,21296,23298,17169,11915,11458,21318,160269000,0.703893682,4242
East Cheshire NHS Trust,8,6,3,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.693275278,4134
East Cheshire NHS Trust,8,5,2,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.737319808,3746
East Cheshire NHS Trust,9,6,2,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.79857513,3088
East Cheshire NHS Trust,14,9,5,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.902309059,2252
East Cheshire NHS Trust,16,12,7,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.897965671,3146
East Cheshire NHS Trust,18,15,10,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.895191122,3244
East Cheshire NHS Trust,18,15,11,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.900304625,3611
East Cheshire NHS Trust,20,17,13,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.915231432,3716
East Cheshire NHS Trust,17,13,9,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.81092662,3734
East Cheshire NHS Trust,12,10,7,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.833045481,3474
East Cheshire NHS Trust,11,8,6,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.773740458,3275
East Cheshire NHS Trust,7,5,3,384655,19201,21325,22079,19001,16963,20940,23425,23617,23060,25625,29237,29426,24694,21517,23540,17347,12039,11578,21540,176706000,0.709498834,3432
East Cheshire NHS Trust,5,3,0,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.713450292,2907
East Cheshire NHS Trust,7,4,2,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.712746858,2785
East Cheshire NHS Trust,10,7,3,388616,19399,21544,22306,19197,17137,21156,23666,23861,23297,25889,29538,29729,24949,21739,23783,17526,12163,11697,21762,193589000,0.789403265,3698
